日期,联赛,主队,客队,大球初盘赔率,大小球初盘,小球初盘赔率,大球终盘赔率,大小球终盘,小球终盘赔率,初盘主队让球赔率,初盘亚盘,初盘客队让球赔率,终盘主队让球赔率,终盘亚盘,终盘客队让球赔率,主队全场进球数,客队全场进球数,主队半场进球数,客队半场进球数,主队ELO评分,客队ELO评分
2024/11/17 1:00,A85,桑普多利亚女足,国际米兰女足,0.81,3,0.89,0.76,3,0.94,0.9,-1.75,0.8,0.94,-1.75,0.76,0,3,0,1,1444.442881,1527.468586
2024/11/17 1:00,A87,兰格勒奥,皇家阿维勒斯,0.95,2,0.75,0.95,2,0.75,0.98,0,0.72,0.92,0,0.78,0,2,0,1,1492.522824,1516.31329
2024/11/17 1:00,A145,SC红星奔腾,SV多瑙,0.98,3,0.78,0.87,2.5,0.83,0.84,0.5,0.92,1.05,0.25,0.65,1,4,0,0,1500.32623,1552.607082
2024/11/17 1:00,A168,安特卫普B队,蒂嫩,0.88,2.75,0.92,0.78,2.5,0.92,0.98,-0.5,0.84,0.86,0,0.84,2,0,1,0,1530.590601,1526.850744
2024/11/17 1:00,A198,苏勒约维克,斯维特,1.01,3,0.79,0.96,3,0.74,1,0.25,0.82,0.72,0.25,0.98,0,5,0,2,1500.001206,1530.618052
2024/11/17 1:00,A262,安道尔,摩尔多瓦,0.88,1.75,0.92,1.11,1.75,0.78,0.78,-0.5,1.04,0.91,-0.5,0.98,0,1,0,0,1484.972058,1514.380742
2024/11/17 1:00,A262,格鲁吉亚,乌克兰,0.92,2.25,0.88,0.89,2.25,0.99,1.05,0.25,0.77,1.11,0,0.79,1,1,0,1,1471.932015,1513.067985
2024/11/17 1:00,A262,土耳其,威尔士,1,2.5,0.8,0.98,2.75,0.9,1,0.75,0.82,0.86,0.75,1.03,0,0,0,0,1528.7056,1515
2024/11/17 1:00,A262,黑山,冰岛,0.9,2.25,0.9,0.96,2.25,0.92,0.78,0,1.04,0.78,0,1.12,0,2,0,0,1456.2944,1500
2024/11/17 1:00,A215,伊度皇后女足,山丹斯女足,0.78,2.5,0.92,0.95,2.5,0.81,0.95,-0.75,0.75,0.78,-0.75,0.98,2,1,0,1,1515,1485
2024/11/17 1:00,A87,巴拉多利德B队,叁蔓堤罗,0.71,2,0.99,0.71,2,0.99,0.91,0.25,0.79,0.99,0.25,0.71,0,1,0,1,1511.755716,1556.370462
2024/11/17 1:30,A179,格兰森林流浪,约克城,0.92,2.5,0.88,0.92,2.5,0.88,1.04,0.25,0.78,1.07,0.25,0.75,2,0,0,0,1550.579227,1539.104671
2024/11/17 1:30,A61,莱万特,艾尔切,0.88,2.25,0.98,0.93,2.25,0.94,1.05,0.25,0.83,1.03,0.25,0.86,1,1,0,1,1506.238207,1524.458524
2024/11/17 1:30,A61,桑坦德竞技,布尔戈斯,0.96,2.75,0.9,0.92,2.75,0.95,0.87,0.75,1.01,1.04,1,0.85,2,0,2,0,1597.344856,1428.72949
2024/11/17 1:30,A318,格勒诺布尔,维利法兰,0.96,2.75,0.84,0.9,2.5,0.8,1.04,1.25,0.78,0.93,0.75,0.77,1,1,0,0,1461.425131,1496.450401
2024/11/17 1:30,A116,拉恩,林菲尔德,0.97,2.25,0.73,0.95,2.25,0.75,0.78,-0.25,0.92,0.9,0,0.8,0,1,0,1,1482.061851,1532.13647
2024/11/17 1:30,A122,切尔西女足,曼彻斯特城女足,0.85,2.5,0.85,0.67,2.5,1.03,0.75,0.25,0.95,0.64,0.25,1.06,2,0,0,0,1605.853815,1589.723357
2024/11/17 1:30,A77,韦托塔哈尔,拉曼恰竞技,0.76,2,0.94,0.76,2,0.94,0.84,0.5,0.86,0.84,0.5,0.86,2,0,0,0,1515,1485
2024/11/17 1:30,A272,艾佐尔夏普尔,巴卡加尔巴,0.92,2.75,0.78,0.92,2.75,0.78,0.8,0,0.9,0.91,-0.25,0.79,1,3,0,1,1458.070443,1513.787667
2024/11/17 1:30,A306,毕尔巴鄂竞技B队女足,皇家阿维勒斯 女足,0.97,2.5,0.83,0.94,2.75,0.82,1,1.25,0.82,0.61,1.5,1.17,2,0,1,0,1543.088544,1486.264256
2024/11/17 1:30,A167,安德列治女足,真特女足,0.94,4.25,0.76,0.94,4.25,0.76,0.95,3.25,0.75,0.95,3.25,0.75,2,1,1,0,1541.928589,1486.21229
2024/11/17 1:30,A77,雅古,阿甘西洛,0.78,2.5,0.92,0.82,2.5,0.88,0.78,0.75,0.92,1.06,0.75,0.64,1,1,0,0,1513.708005,1486.291995
2024/11/17 1:30,A77,莫拉罗,谢利斯,0.75,2.25,0.95,0.75,2.25,0.95,0.85,0.75,0.85,0.85,0.75,0.85,1,1,1,1,1486.291995,1513.708005
2024/11/17 1:45,A99,福图纳女足,费耶诺德女足,0.92,2.75,0.84,0.86,2.75,0.9,0.94,-0.75,0.82,0.87,-0.75,0.89,0,6,0,3,1484.408485,1501.88351
2024/11/17 2:00,A317,博维斯塔U19,雷克斯欧斯U19,0.95,2.5,0.75,0.79,2.25,1.01,0.85,0.25,0.85,0.91,0.25,0.91,0,0,0,0,1500,1500
2024/11/17 2:00,A316,普里什蒂娜FC,罗特克瑞兹,0.88,3,0.92,0.81,2.75,0.99,0.9,0.75,0.92,0.98,0.75,0.84,5,0,2,0,1515,1485
2024/11/17 2:00,A315,基迪尔,巴拉涅,0.8,2.25,0.96,0.82,2,0.98,0.86,0,0.9,0.88,0,0.94,4,1,1,1,1515.619308,1498.733492
2024/11/17 2:00,A77,圣巴托洛梅足球俱乐部,塔玛拉赛特,0.9,2.25,0.8,0.9,2.25,0.8,0.8,-0.25,0.9,0.65,-0.25,1.05,0,0,0,0,1474.257449,1524.504512
2024/11/17 2:30,A72,尤尼恩斯塔斯,萨莫拉,1.02,2.25,0.78,0.84,2,0.96,0.93,0.25,0.89,1.03,0.5,0.79,1,1,0,0,1527.670001,1539.435032
2024/11/17 2:30,A168,梅勒尔贝克,海斯特,0.85,2.75,0.91,0.84,2.75,0.96,0.9,0,0.86,0.8,-0.25,1.02,3,0,2,0,1514.379312,1457.477561
2024/11/17 2:30,A168,圣吉罗斯联B队,标准列日B队,0.95,2.5,0.85,0.9,2.5,0.8,0.85,0.5,0.97,0.7,0.5,1,0,2,0,1,1470,1500
2024/11/17 2:30,A93,萨雷斯竞技,艾美利亚B队,0.98,2.25,0.72,0.8,2.25,0.9,0.73,0,0.97,0.78,0,0.92,0,0,0,0,1490.700987,1540.923916
2024/11/17 2:35,A69,雷索维亚,KS莫摩斯,0.78,2.75,0.98,0.95,3,0.87,0.84,-1,0.92,0.92,-1.25,0.92,1,4,1,0,1451.530051,1573.751963
2024/11/17 3:00,A268,几内亚,刚果民主共和国,1,2,0.8,0.93,1.75,0.87,0.8,0,1.02,1.05,0.25,0.77,1,0,0,0,1543.708005,1513.708005
2024/11/17 3:00,A84,皇家马德里女足,巴塞罗那女足,0.88,3.5,0.92,0.99,3.5,0.81,0.87,-2.25,0.95,0.97,-2,0.85,0,4,0,3,1540.914494,1573.379462
2024/11/17 3:00,A93,奥瑞韦拉,维拉洛尼斯,0.86,2,0.84,1.02,2,0.68,0.79,0.5,0.91,0.8,0.5,0.9,4,1,2,0,1517.547231,1486.568578
2024/11/17 3:00,A87,庞特贝德拉,博干蒂罗斯,0.74,2.25,0.96,0.65,2.25,1.05,0.8,1,0.9,0.75,1,0.95,1,0,0,0,1554.9151,1482.988846
2024/11/17 3:00,A168,哈塞尔特,卡比伦,0.97,3,0.79,0.84,3,0.96,0.96,1.25,0.8,0.85,1.5,0.97,3,0,1,0,1500.649552,1484.40503
2024/11/17 3:00,A168,ROC沙勒罗瓦,那慕尔,0.82,3.25,0.94,0.7,3.25,1.11,0.98,1.5,0.78,0.89,1.5,0.93,3,0,1,0,1513.143952,1470.592752
2024/11/17 3:00,A314,康多迪亚AC,马施利奥迪亚斯,0.71,2,0.99,0.71,2,0.99,0.71,0,0.99,0.91,0,0.79,1,0,1,0,1528.708005,1471.291995
2024/11/17 3:00,A166,亚拉库雅诺斯,波多港,0.93,2.25,0.77,0.86,2.75,0.84,0.96,0.75,0.74,1.11,0.25,0.6,3,0,1,0,1532.287302,1498.329753
2024/11/17 3:30,A267,奥瑞多拉巴斯,佩莱扎,0.84,2.25,0.96,0.84,2.25,0.96,1.02,0,0.8,0.91,0,0.91,1,2,0,1,1497.821195,1544.791225
2024/11/17 3:30,A267,图尔克,雷提斯塔,0.92,2.25,0.88,1.02,2.25,0.78,0.79,0.75,1.03,0.85,0.75,0.97,0,5,0,3,1471.295895,1530.507406
2024/11/17 3:30,A267,阿尔比恩,蒙特维迪奥,0.97,2,0.83,0.83,2,0.97,0.98,-0.25,0.84,1.03,-0.25,0.79,2,1,1,1,1500.564916,1482.526077
2024/11/17 3:30,A283,祖利亚诺,卡拉卡斯,0.85,2.25,0.85,0.66,2.25,1.04,0.85,0,0.85,1,0.25,0.7,0,3,0,1,1498.066915,1502.880875
2024/11/17 3:30,A265,法国U19,威尔斯U19,0.98,3.25,0.82,0.96,3.25,0.84,0.99,2,0.83,1.06,2,0.76,2,1,1,1,1544.406279,1515.538036
2024/11/17 3:40,A267,科尔隆,LA卢兹,1.02,2.25,0.78,1.03,2.25,0.77,0.97,0.25,0.85,1.12,0.5,0.71,5,0,1,0,1529.327337,1484.540945
2024/11/17 3:45,A262,荷兰,匈牙利,0.92,3,0.88,1.07,3,0.81,0.81,1.25,1.01,1.08,1.5,0.81,4,0,2,0,1501.883708,1498.116292
2024/11/17 3:45,A262,瑞典,斯洛伐克,1,2.75,0.8,1.06,2.75,0.82,0.86,0.75,0.96,1,1,0.89,2,1,1,1,1530.591317,1499.408683
2024/11/17 3:45,A262,阿尔巴尼亚,捷克,0.9,2.25,0.9,0.9,2,0.98,0.9,-0.25,0.92,0.99,-0.25,0.9,0,0,0,0,1500.6472,1514.3528
2024/11/17 3:45,A262,德国,波黑,1,3.5,0.8,0.97,4,0.91,0.92,2.25,0.9,0.97,3,0.92,7,0,3,0,1541.842124,1458.157876
2024/11/17 4:00,A4,CA阿特拿斯,鲁祖尼,0.83,2,0.87,0.95,2.25,0.75,0.91,0.25,0.79,0.85,0,0.85,0,1,0,1,1483.214076,1461.22116
2024/11/17 4:00,A61,希洪竞技,格拉纳达,0.82,2.25,1.04,1.06,2.25,0.81,0.92,0.25,0.96,1.12,0.5,0.78,1,2,0,0,1549.576885,1562.57692
2024/11/17 4:00,A57,诺瓦里桑蒂诺,帕桑度,1,2.25,0.86,1.01,2.25,0.85,1.08,1,0.8,1.07,1,0.81,1,1,0,0,1502.9788,1526.261468
2024/11/17 4:00,A281,新芝加哥,基尔梅斯,1.01,2,0.79,0.89,1.75,0.95,0.99,0.5,0.83,1.14,0.25,0.73,1,0,0,0,1532.72466,1535.057165
2024/11/17 4:00,A128,里昂女足,圣伊天女足,0.96,4.75,0.8,0.87,4.75,0.89,0.87,4,0.89,0.89,4,0.87,11,0,3,0,1571.265475,1473.165156
2024/11/17 4:00,A163,阿梅尼奥,多科苏德体育会,0.93,2,0.77,0.83,2,0.87,0.78,0.75,0.92,0.86,0.75,0.84,1,0,0,0,1527.113213,1446.749032
2024/11/17 4:00,A4,巴拉斯图尔,梅塞德斯,0.82,2,0.88,0.84,2,0.86,0.78,0.75,0.92,1.05,0.25,0.65,0,0,0,0,1500.634539,1486.296289
2024/11/17 4:00,A4,罗萨里奥阿根廷,贝拉萨特吉,0.78,2,0.92,0.78,2,0.92,0.85,-0.25,0.85,0.82,0,0.88,1,3,1,3,1486.080944,1487.091751
2024/11/17 4:00,A4,西班牙语中央队,意杜萨高,0.97,2,0.73,0.87,2,0.83,1,0.25,0.7,0.7,0.5,1,0,3,0,1,1485.773585,1529.331808
2024/11/17 4:00,A4,康巴塞雷斯,巴拉卡斯体育会,0.72,1.75,0.98,0.72,1.75,0.98,0.73,0,0.97,0.93,0.25,0.77,0,0,0,0,1485.627308,1500.585726
2024/11/17 4:00,A7,河床女足,纽厄尔女足,0.9,2.5,0.86,0.9,2.5,0.86,0.92,0.75,0.84,0.85,0.75,0.91,0,2,0,2,1470.151086,1542.37164
2024/11/17 4:00,A7,圣罗伦素女足,费罗卡利尔女足,0.96,2.25,0.8,0.96,2.25,0.8,0.98,1,0.78,0.99,1,0.77,0,0,0,0,1527.550955,1488.041581
2024/11/17 4:00,A7,乌尔基萨大学女足,圣路易斯FC女足,0.98,2.75,0.78,0.89,2.75,0.87,0.86,1.25,0.9,0.8,1.25,0.96,2,1,2,0,1513.7346,1456.885902
2024/11/17 4:00,A63,马尔维纳斯,巴拉那圣佩德罗,0.88,2.25,0.82,0.82,2.25,0.88,0.97,0.5,0.73,0.79,0.25,0.91,1,2,1,0,1483.737252,1514.943023
2024/11/17 4:00,A256,百慕大群岛,安提瓜和巴布达,0.86,3,0.9,0.73,3.25,1.03,0.88,1.25,0.88,0.68,1.5,1.08,2,1,1,0,1541.251479,1458.748521
2024/11/17 4:00,A4,卡拉普莱,科尔多瓦罗萨里奥中央队,0.79,2,0.91,0.79,2,0.91,0.95,0.25,0.75,0.95,0.25,0.75,2,0,0,0,1502.524232,1512.475768
2024/11/17 4:10,A63,拉坎蒂拉,维多利亚埃尔多拉多,0.75,2.5,0.95,0.83,2.5,0.87,0.83,1.25,0.87,0.92,1,0.78,5,0,3,0,1514.3528,1470.6472
2024/11/17 4:10,A4,巴拉圭竞技,乌尔奎萨,0.95,2,0.75,0.88,2,0.82,0.97,-0.25,0.73,0.84,-0.25,0.86,1,0,0,0,1503.175302,1499.845319
2024/11/17 4:30,A282,雷科莱塔体育,圣地亚哥早晨,0.92,2,0.88,0.81,2,0.99,0.99,0.5,0.83,1.01,0.5,0.81,2,1,1,1,1528.87026,1487.449465
2024/11/17 4:30,A150,巴塞罗那瓜亚基尔,国家报队,0.76,3,0.94,0.68,3,1.02,0.79,0.5,0.91,0.85,0.5,0.85,6,0,2,0,1514.872644,1482.177409
2024/11/17 4:30,A56,PD坎昆,查拿米体育,0.78,3,0.98,0.94,3,0.82,0.8,1.25,0.96,0.96,1.25,0.8,3,3,1,0,1499.310576,1472.553117
2024/11/17 4:30,A71,伊维萨,马贝尔拉,0.91,2,0.89,0.94,2,0.86,0.97,0.5,0.85,0.91,0.5,0.91,2,0,1,0,1476.399364,1501.227809
2024/11/17 5:00,A58,科万英佩尔,穆尼斯帕尔,0.79,2,0.91,0.79,2,0.91,0.95,0.25,0.75,0.95,0.25,0.75,3,0,1,0,1529.277635,1511.389678
2024/11/17 5:00,A2,卢捷诺体育会,艾美利亚诺体育,0.91,2,0.89,0.96,2,0.88,1.04,0.25,0.78,0.98,0,0.88,0,2,0,2,1513.9123,1553.879174
2024/11/17 5:30,A56,维纳多斯竞技,伊拉普阿托,0.83,2.25,0.93,0.81,2.25,0.99,0.88,0,0.88,0.75,0,1.07,1,1,0,1,1513.192787,1486.887135
2024/11/17 5:30,A28,玻利维亚U20,阿根廷U20,0.81,3,0.99,0.85,3,0.95,0.99,-2,0.83,0.81,-1.75,1.01,0,4,0,4,1471.291995,1528.708005
2024/11/17 5:30,A67,巴拉纳竞技,米内罗竞技,0.91,2.25,0.95,1.06,2.25,0.81,1.03,0.25,0.85,1.02,0.25,0.86,1,0,1,0,1464.953423,1465.142652
2024/11/17 6:00,A56,圣佩德罗,圣地亚哥足球俱乐部,0.98,2.25,0.78,0.92,2,0.84,1.03,0.25,0.73,1.06,0,0.7,0,1,0,1,1457.499705,1513.118404
2024/11/17 6:00,A56,阿特萨诺斯梅特佩克,切尔沃FC,0.86,2.75,0.9,0.9,3,0.86,0.82,1.5,0.94,0.75,1.75,1.01,4,0,2,0,1500.619258,1470.027942
2024/11/17 6:00,A56,瓦拉塔曲通MFC,德斯科法劳内斯,1,2.25,0.76,0.89,2.25,0.91,1.03,0.25,0.73,1,0.25,0.82,4,2,1,0,1501.475168,1499.87728
2024/11/17 6:00,A57,亚马逊FC,戈伊亚斯,1.06,2.25,0.8,1.06,2.25,0.8,1.06,-0.25,0.82,0.8,-0.25,1.08,0,4,0,3,1472.838069,1579.775193
2024/11/17 6:20,A313,科勒加勒斯,洛斯安第斯,0.87,1.75,0.83,0.87,1.75,0.83,0.72,0.5,0.98,0.82,0.75,0.88,2,0,1,0,1540.076213,1486.6271
2024/11/17 6:30,A266,乌拉圭民族,马尔多纳多,0.88,2.75,0.92,0.6,2.75,1.25,0.85,1.75,0.97,0.77,2,1.05,5,2,1,0,1576.064689,1435.362716
2024/11/17 7:00,A283,塔赤雷,萨莫拉FC,0.6,2.25,1.11,0.83,2.25,0.87,0.85,1.25,0.85,0.88,0.75,0.82,1,1,0,0,1590.749445,1492.124542
2024/11/17 7:00,A256,多米尼克,多米尼加共和国,1,3.25,0.76,0.7,3.75,1,0.87,-2,0.89,1.08,-2.75,0.62,1,6,1,2,1458.748521,1541.251479
2024/11/17 7:00,A56,阿里卡老虎队,圣胡安阿拉贡竞技,0.89,2.75,0.87,1.11,2.75,0.7,0.81,1.5,0.95,1.05,1.5,0.77,5,0,2,0,1527.413252,1443.795367
2024/11/17 7:00,A56,弗雷斯尼洛,帕尔梅拉斯港,0.83,2.25,0.93,0.85,2.25,0.95,0.81,-0.5,0.95,0.96,-0.25,0.86,4,0,2,0,1488.114116,1496.858095
2024/11/17 7:30,A210,伊斯特恩沙伯女足,惠灵顿联女足,0.75,3,0.95,0.83,3,0.87,0.92,1.25,0.78,0.92,1.25,0.78,2,2,2,2,1499.512528,1488.059371
2024/11/17 7:30,A63,警察体育,奥莫斯及阿圭勒拉,0.85,2.75,0.85,0.85,2.75,0.85,0.75,1.75,0.95,0.75,1.75,0.95,5,1,3,0,1515,1485
2024/11/17 7:30,A2,波特诺山丘,亚松森瓜拉尼,0.95,2.25,0.85,0.94,2.25,0.9,0.94,0.75,0.88,1.01,1,0.85,1,2,1,1,1475.586634,1540.463462
2024/11/17 8:00,A210,威灵顿凤凰女足后备队,西泉女足,0.83,3.5,0.87,0.74,3.5,0.96,0.77,-1.25,0.93,0.9,-1.25,0.8,1,4,1,0,1470.699426,1514.973208
2024/11/17 8:00,A238,坦帕湾太阳女足,卡罗莱纳攀登女足,0.82,2,0.88,0.79,2,0.91,0.75,-0.25,0.95,0.79,0,0.91,2,1,2,1,1485.234177,1499.202159
2024/11/17 8:00,A312,查尔斯顿电池,罗德岛,0.96,3,0.84,1.01,2.75,0.85,0.8,0.75,1.02,1.01,0.5,0.87,1,2,0,1,1517.79279,1569.890823
2024/11/17 8:00,A57,维拉诺瓦,伊图诺,1.04,2.5,0.82,0.99,2.5,0.87,1.05,0.75,0.83,1.02,0.75,0.86,3,4,2,2,1470.497302,1472.123503
2024/11/17 8:00,A161,內皮尔市流浪,奥克兰城,0.94,3.5,0.86,0.84,3.5,1,0.87,-0.5,0.95,1.12,-0.75,0.75,0,1,0,0,1514.760986,1514.588846
2024/11/17 8:30,A57,庞特普雷塔,累西腓体育,0.95,2.25,0.91,1.12,2.25,0.75,0.84,-0.5,1.04,0.87,-0.5,1.01,0,4,0,2,1432.628451,1520.903644
2024/11/17 9:00,A161,威斯顿沙伯,西斯普林斯,0.97,3.5,0.83,0.7,3.75,1.16,0.8,-1,1.02,0.83,-1,1.03,0,4,0,1,1442.004418,1525.11828
2024/11/17 9:00,A56,贾奎斯,乌尔姆岛,0.8,2.5,0.96,0.77,2.5,1.03,0.97,1,0.79,0.77,1,1.05,2,1,1,0,1512.66452,1446.171421
2024/11/17 9:00,A56,拉佩达德,特科斯,0.8,2.75,0.96,0.95,2.75,0.85,0.77,0,0.99,0.65,0.25,1.2,6,0,2,0,1501.192591,1495.849225
2024/11/17 9:00,A231,迪利安格恩,幕尼西波尔哈拉帕,0.9,3,0.8,0.87,3.5,0.83,0.92,1.25,0.78,0.68,1.75,1.02,6,0,1,0,1555.596476,1486.203866
2024/11/17 10:00,A159,萨卡兹斯帕斯GT,苏奇特佩基,0.74,2,0.96,0.9,2,0.8,0.76,0.75,0.94,0.76,0.75,0.94,1,2,1,1,1511.763633,1530.530562
2024/11/17 10:00,A312,科罗拉多跃泉,拉斯维加斯光,0.87,2.75,0.93,1.08,2.75,0.78,0.81,0.25,1.01,1.09,0.5,0.79,1,0,1,0,1531.907357,1484.184229
2024/11/17 10:00,A161,伯肯黑德联,斯派里特,0.87,3.75,0.93,0.77,3.75,1.07,0.99,0.5,0.83,0.66,0.5,1.25,2,1,0,1,1565.985419,1499.800006
2024/11/17 11:00,A56,洛斯卡沃斯联,罗柔斯科里玛,0.88,3.5,0.88,0.9,3.5,0.9,0.92,1.5,0.84,0.77,1.5,1.05,1,0,0,0,1460.748932,1441.440641
2024/11/17 11:00,A279,斐济,新喀里多尼亚,0.91,2.25,0.79,1,2.25,0.7,0.75,0,0.95,0.91,0,0.79,1,1,1,0,1514.355205,1528.060805
2024/11/17 11:00,A161,威灵顿凤凰后备队,惠灵顿奥运会,1,3.75,0.8,0.8,3.75,1.04,0.94,-1.5,0.88,1.21,-1.5,0.68,3,1,1,1,1518.003872,1487.395578
2024/11/17 12:00,A158,润梅尔青森,FC本田,0.88,2.25,0.92,0.96,2.25,0.9,1.04,0.25,0.78,1.19,0.25,0.72,0,0,0,0,1501.777552,1484.651597
2024/11/17 12:00,A153,纽卡斯尔喷气机女足,惠灵顿凤凰女足,0.99,3.25,0.81,0.97,3.25,0.89,1.01,0.5,0.81,0.96,0.25,0.92,1,0,0,0,1498.865472,1456.859047
2024/11/17 12:00,A158,枥木市FC,铃鹿竞技,0.92,2.5,0.88,0.75,2.5,1.12,1.04,1,0.78,0.87,1,1.01,6,0,4,0,1575.889208,1464.681889
2024/11/17 12:00,A158,布瑞欧碧卡浦安,平田町,0.9,2.5,0.9,0.8,2.5,1.06,0.94,0.25,0.88,1.01,0.25,0.87,0,1,0,0,1501.728356,1566.753843
2024/11/17 12:00,A158,威蒂恩三重,大分公式,0.83,2.25,0.97,0.77,2.25,1.09,0.96,0.25,0.86,1.02,0.25,0.86,1,4,1,2,1499.004788,1516.029923
2024/11/17 12:00,A156,鸟取飞翔,金泽,0.9,2.5,0.9,0.99,2.75,0.87,1.02,0,0.8,0.84,-0.25,1.04,1,0,0,0,1523.358817,1467.298811
2024/11/17 12:00,A152,新泻天鹅女足,仙台维加泰女足,0.87,2.25,0.93,0.78,2.25,1.02,0.94,1,0.88,0.79,1,1.03,3,0,2,0,1529.736955,1432.825417
2024/11/17 12:00,A158,丸安冈崎,高知联合,0.9,2.25,0.9,1.08,2.25,0.78,1.02,-0.5,0.8,1,-0.5,0.88,1,1,0,1,1472.589016,1490.242821
2024/11/17 12:05,A156,富山胜利,万劳雷八户,0.8,2.25,1,0.82,2.25,1.04,1.02,0.5,0.8,1.06,0.5,0.82,3,1,1,0,1507.041433,1521.730658
2024/11/17 13:00,A227,京都不死鸟,鹿岛鹿角,1,2.5,0.86,0.97,2.5,0.91,0.85,-0.25,1.03,1.06,0,0.83,0,0,0,0,1503.414172,1523.648322
2024/11/17 13:00,A153,墨尔本胜利女足,西部联女足,0.83,2.75,0.97,0.94,3,0.92,0.9,0.25,0.92,0.82,0.25,1.06,4,1,3,1,1517.341801,1499.429131
2024/11/17 13:00,A156,奈良俱乐部,岩手盛冈仙鹤,0.88,2.5,0.92,0.85,2.5,1.01,1.04,1,0.78,0.93,0.75,0.95,1,0,1,0,1515.574885,1423.214906
2024/11/17 13:00,A118,SKA哈巴罗夫斯克,莫斯科鱼雷,0.78,2,1.02,0.85,2,0.95,0.77,-0.25,1.05,0.87,-0.25,0.95,2,2,1,0,1518.324272,1539.169762
2024/11/17 13:00,A156,福岛FC,沼津青蓝,0.92,2.5,0.88,0.87,2.5,0.99,0.78,0,1.04,0.85,0,1.03,2,1,1,1,1514.926308,1458.630989
2024/11/17 13:00,A144,公民,沙田,0.85,3.5,0.85,0.9,3.5,0.8,0.95,1.25,0.75,1.11,1.25,0.6,5,1,1,0,1526.345269,1457.441492
2024/11/17 13:00,A152,野岛斯特拉女足,伊分埼玉女足,0.82,2,0.98,1.02,2.25,0.78,0.96,0,0.86,1.03,0,0.79,2,2,2,1,1477.915442,1473.145851
2024/11/17 13:00,A152,浦和红钻女足,大宫松鼠女足,0.82,2.5,0.98,0.83,2.75,0.97,0.83,1.75,0.99,1.01,2,0.81,4,0,2,0,1566.753134,1451.113761
2024/11/17 13:00,A156,宫崎特格瓦雅罗,横滨体育,1,2.5,0.8,1.04,2.5,0.82,0.85,0.75,0.97,0.91,0.75,0.97,3,2,0,2,1541.071792,1443.923685
2024/11/17 13:20,A158,冲绳SV,瑞拉滋贺,0.83,2.5,0.97,0.81,2.5,1.05,0.82,-0.5,1,0.78,-0.5,1.11,1,2,1,0,1482.718087,1487.376363
2024/11/17 13:30,A144,深水埗,三星FC,0.85,3,0.85,0.7,3,0.9,0.97,0,0.73,1,-0.25,0.6,1,3,1,1,1469.617371,1528.661944
2024/11/17 14:00,A279,巴布亚新几内亚,所罗门群岛,0.79,2.75,1.01,0.8,2.75,1,0.8,0.25,1.02,0.97,0.25,0.85,1,2,0,1,1470.644795,1486.939195
2024/11/17 15:00,A309,标准流浪,九龙城,0.81,2.75,0.89,0.95,2.75,0.75,0.84,-0.5,0.86,0.8,0,0.9,2,1,0,0,1488.541302,1483.934276
2024/11/17 15:00,A144,和富社企,南华,0.85,3.5,0.85,0.76,3.5,0.94,0.82,-1,0.88,1.05,-1,0.65,2,3,0,2,1485.726957,1543.682711
2024/11/17 15:30,A150,苏州东吴,南京城市,0.9,2.5,0.8,0.9,2.5,0.8,0.75,0.25,0.95,0.75,0.25,0.95,0,0,0,0,1499.028969,1501.325012
2024/11/17 15:40,A144,永义,屯门,0.81,3.5,0.89,0.92,3.5,0.78,0.82,-1.75,0.88,0.83,-1.75,0.87,0,2,0,1,1456.294334,1513.760244
2024/11/17 16:00,A140,开普敦城后备队,TS银河后备队,0.79,3.25,0.97,0.79,3.25,0.97,0.78,0.5,0.98,0.78,0.5,0.98,2,2,1,1,1513.119964,1526.854607
2024/11/17 16:45,A311,马来西亚大学,甘柏联,0.78,2.75,0.92,0.8,2.75,0.8,0.94,0.75,0.76,1,0.75,0.6,1,1,1,0,1513.733492,1500.619308
2024/11/17 16:45,A311,吉隆坡路虎,马昌足球俱乐部,0.83,4,0.77,0.74,4.5,0.86,0.79,3,0.81,0.61,3.5,0.99,10,1,2,1,1527.515225,1444.39623
2024/11/17 17:15,A120,布咸美恩斯1905B队,洛科维塔维恩,0.82,3,0.88,0.77,3,0.93,0.8,0.5,0.9,0.6,0.5,1.11,3,0,1,0,1499.541343,1456.887353
2024/11/17 17:15,A145,LAC国际,舒瓦查特,0.8,3,0.9,0.86,3,0.84,0.75,-0.5,0.95,0.98,-0.75,0.72,0,2,0,1,1456.87351,1487.895817
2024/11/17 17:20,A310,泰尔西斯波尔女足,吉雷森女足,0.99,3,0.77,1.14,3,0.63,0.87,-0.75,0.89,0.66,-0.75,1.11,1,5,0,3,1499.3528,1515.6472
2024/11/17 17:30,A145,SV盖拉斯多夫结巴,斯洛HAC,0.75,3,0.95,0.78,3.25,0.92,0.9,0.25,0.8,0.99,0,0.71,1,0,0,0,1524.123258,1475.426025
2024/11/17 17:30,A145,WAF布里吉特瑙,第一维也纳1894业余,0.76,3,0.94,0.9,2.75,0.8,0.9,0,0.8,0.9,0,0.8,1,1,0,0,1504.355379,1510.92616
2024/11/17 17:30,A144,东区,天行元朗,0.87,3.25,0.83,0.75,3.25,0.95,0.9,-0.25,0.8,1.25,-0.25,0.5,1,1,1,0,1489.886383,1514.383905
2024/11/17 17:30,A146,塔比历斯B队,切斯卡阿森纳,0.75,3,0.95,0.85,3,0.85,0.84,0.5,0.86,0.6,1,1.11,3,0,3,0,1523.162357,1485.368221
